timestamp,TopFlash_24hr,BetaCatenin_24hr
0,1.0,1.0
10,0.9932540348836976,1.0024577997392174
20,0.9897653631530774,1.0060649062730953
30,0.9874447743685691,0.9954053634195685
40,0.9937512365771166,0.9996794048714754
50,0.9899732297039346,1.0015874377892253
60,0.9912373774718285,1.0041191110226972
70,0.9934655986530011,1.0076903508353878
80,0.9959868755780322,1.0139634336070908
90,0.9962227824528469,1.0170935174254574
100,0.9959207347938033,1.0132044628909311
110,0.9996832836157732,1.0115176547893248
120,1.0001230418120555,1.0150563420761352
130,0.997597294935463,1.0145489971017174
140,0.9955241479259117,1.0154860187424173
150,1.0000998898399207,1.0121940012194437
160,0.9920772383396055,1.0092487639953127
170,0.9976913627333239,1.0129633314627031
180,1.005801095625515,1.0145588628387585
190,0.9983064281725473,1.0105729860786166
200,0.9971886057846049,1.0118853608111769
210,0.9972252249652223,1.017374279313026
220,0.9963631603351291,1.0150738116412947
230,0.9964436330414823,1.0181020560896608
240,0.9991503920936848,1.0181723671176417
250,1.0014546388618324,1.0156227324275429
260,0.99815383419427,1.0128389576749535
270,1.0033394624356586,1.0221645878622443
280,1.0011232831919537,1.0121085302401647
290,1.0016250573780445,1.018710278281778
300,1.0060023616109415,1.0241444062167022
310,1.0043600491809284,1.0248964463979864
320,1.0093743374061122,1.0218451723155928
330,1.0125363930386477,1.0262967403481182
340,1.0147192975849575,1.0316412056177986
350,1.01790103667441,1.0363606567400465
360,1.021398508897542,1.0322349230904648
370,1.023580768847903,1.0329496295007856
380,1.0183838608678109,1.0372543629690418
390,1.028599192827937,1.0466598975362962
400,1.031386293577642,1.0392703080366932
410,1.0299452684572876,1.0466558088058047
420,1.0317442817129816,1.0413579019901553
430,1.042377563554685,1.0443378240534058
440,1.044161343996726,1.0481992268968645
450,1.0446297483980294,1.0500973807523803
460,1.0503501280499092,1.0544714824298405
470,1.054619282396748,1.0489620122059522
480,1.0497931655567085,1.0523587599787563
490,1.0606513604370438,1.062090813446742
500,1.061902868638441,1.0613859913810049
510,1.0659935230409543,1.0617022096957687
520,1.064684052462081,1.0640734330336254
530,1.077484318457199,1.0634488796349864
540,1.0798289033378259,1.0636446579126893
550,1.0736820828152234,1.065943919653173
560,1.088365253344434,1.0689285526626944
570,1.0872196112123107,1.063190434967066
580,1.085170559895122,1.0608705871286521
590,1.0898508921326076,1.0652875345566577
600,1.0977913121349814,1.075509346332623
610,1.0954305215003544,1.0660786545580838
620,1.106740681976457,1.0754985279889802
630,1.116408073296029,1.073774533118827
640,1.1152586954944845,1.07287979228968
650,1.123297284017037,1.0822343985596348
660,1.132658232122893,1.0793953676194081
670,1.1419704147644962,1.0809196127433642
680,1.1419108850183606,1.0828889689845416
690,1.1531861051473844,1.0832454590809673
700,1.1551662337148967,1.0790698209510363
710,1.1522377611702752,1.0799756861495302
720,1.1658842290815437,1.079093046636996
730,1.1757197394450656,1.0849651423184405
740,1.1808084337481137,1.0825919398415045
750,1.1812432711579017,1.0874440955111992
760,1.1913259602609498,1.088030912272425
770,1.1939327796249604,1.0856793962426936
780,1.2005902228644274,1.0808667400272491
790,1.2038338496425864,1.0886046635073432
800,1.2121961906540426,1.0879458212937139
810,1.2091191773368215,1.086272907853466
820,1.2231793523184344,1.0936376043640639
830,1.234635914790594,1.0912639370940178
840,1.231544284152287,1.0916781244766702
850,1.2309910919295,1.0923151909413327
860,1.2487612456936885,1.0913426827332708
870,1.2547713984603917,1.0966473954826936
880,1.260633156938288,1.0969666170991772
890,1.265273422567815,1.093422236841231
900,1.2777011882155804,1.092971052183048
910,1.2694523611863988,1.0909718111471762
920,1.2842832527151073,1.1001155822456739
930,1.2920525487229568,1.0960868976768388
940,1.3034999243302128,1.0955311743895515
950,1.3039886718237295,1.1007152025190758
960,1.3098071480031215,1.1013119059145327
970,1.3252812999901802,1.0950488046384574
980,1.3146933481510716,1.0949351390251933
990,1.330893563558368,1.1032361755984261
1000,1.3418816595266834,1.105008164015728
1010,1.3470187017460642,1.0945623316714768
1020,1.3526019449824074,1.1011213438779937
1030,1.3673140858056105,1.103734710271575
1040,1.375275357622047,1.1002392569193398
1050,1.374128793783291,1.0991974849373753
1060,1.3826385859665038,1.1087611391574181
1070,1.3967205579714195,1.099592131175035
1080,1.3945380462055992,1.1036952437522007
1090,1.4061397352577956,1.101353646675487
1100,1.4129099197075998,1.0982702067219154
1110,1.4210626496403136,1.0962507585453434
1120,1.4240544289123216,1.0984382146496947
1130,1.4365812555474333,1.0975812297013712
1140,1.4374182479439406,1.0934522875498032
1150,1.4499709344686176,1.0944777230004434
1160,1.4647113217552112,1.1031055486353674
1170,1.464924756127251,1.093041840982226
1180,1.4756027207215379,1.098691885940303
1190,1.488903332494417,1.0969664573440414
1200,1.4880517433851073,1.094868943040423
1210,1.510182019186816,1.096631204778098
1220,1.5198380628306043,1.0989190392574133
1230,1.5241575010696584,1.0941876773435977
1240,1.5407245847538635,1.1017633967859077
1250,1.554284566297948,1.0987716182518523
1260,1.552729565378463,1.088122848306741
1270,1.5599630345702757,1.0922080892447612
1280,1.5842145144432416,1.0984141892016137
1290,1.5921254566382133,1.1024840745373132
1300,1.597164212671771,1.0879780492234017
1310,1.59906448560969,1.09388023121251
1320,1.6177407811906828,1.096970556891721
1330,1.6228124666029369,1.0913167789294704
1340,1.6315920359787475,1.1002429930015643
1350,1.6601006853843878,1.0999596200615414
1360,1.6573394423364434,1.0884118533771914
1370,1.668405609930665,1.0926430191727003
1380,1.6662413610910303,1.0951824528214393
1390,1.6865248137614053,1.0839337026950857
1400,1.6891895685276261,1.0984989031440273
1410,1.7147006328666223,1.0923045562298588
1420,1.7198880530093796,1.090746071335032
1430,1.7234974641089917,1.0897263817064904
1440,1.7397251722511267,1.0890049017057317
1450,1.746592021608933,1.089638420543796
1460,1.7519157326443229,1.087812923826231
1470,1.7605899710478616,1.084855200410622
1480,1.779116677854363,1.0899324042035645
1490,1.805129923257359,1.0813096183629933
1500,1.809960151981627,1.0763742864120167
1510,1.8253949524726045,1.073929845590294
1520,1.8210678978227506,1.0652914130211846
1530,1.836205564451749,1.0621524539757896
1540,1.842625027802009,1.0595117306953568
1550,1.8475975267016427,1.053739065332923
1560,1.8742458210881283,1.0596167212878842
1570,1.8941070865020935,1.0482326498835857
1580,1.8862495444209126,1.0364200940877952
1590,1.8930958300889529,1.040120236888741
1600,1.9078841681506362,1.0363230571286042
1610,1.9120455464813721,1.0311180822035904
1620,1.9053044474636363,1.0343473110183612
1630,1.9340099800544666,1.033041117097039
1640,1.9523062069224637,1.0254443436990792
1650,1.93911944621725,1.0202074855177878
1660,1.9575465220101567,1.021089863487443
1670,1.972601687505608,1.0195901136574674
1680,1.9888190499182152,1.0184382554613065
1690,1.9910925830126183,1.0168578341424166
1700,1.985472114494836,1.0128346849050538
1710,1.9968289741899938,1.0073510831308428
1720,1.9917747535758556,1.014450427159223
1730,2.0102704162876117,1.014939118545552
1740,2.0250601661142493,1.0123669028392404
1750,2.048905310027418,1.0188359747558766
1760,2.040778087604556,1.0079613097882767
1770,2.0416387062185706,1.0040705405980068
1780,2.056467841049545,1.0139628084691132
1790,2.07296365550225,1.0093055480498139
1800,2.0813807814073106,1.0082994639225944
1810,2.080657849084181,1.0016745918175087
1820,2.0857647195024405,1.0060658693981077
1830,2.091489005878762,1.0137946930811967
1840,2.1114603265363674,1.0043629654948334
1850,2.125657030227303,1.0024767430811279
1860,2.115091871990986,1.0015751794490784
1870,2.100669446939314,0.9984114916146244
1880,2.129371562328389,1.003251145187404
1890,2.1422487022700523,1.0002907683749545
1900,2.1243556833959794,1.000136028492017
1910,2.1501804058359606,1.0010746319945203
1920,2.1675987015691796,0.9969059523909873
1930,2.1514005292414313,0.9997331426843001
1940,2.1667671805672573,0.9996831288256078
1950,2.190776968621595,0.9947388250925803
1960,2.1652289811825414,0.9979214262706155
1970,2.163314037870939,1.0004599096669757
1980,2.195596764057637,0.9992198051396366
1990,2.1863291695989826,1.0030925859358915
2000,2.1747018529148314,0.9949410515915397
2010,2.1907637034299445,0.9993793128034063
2020,2.210002912938775,0.9980178376062575
2030,2.19603119470602,0.9954717781190491
2040,2.1754110425947335,1.002568026551772
2050,2.2012131913027493,1.0017018084889278
2060,2.2288034976253686,1.0065407036784633
2070,2.1926275592836326,1.002142149259404
2080,2.191223225001952,1.0060292660835275
2090,2.213395545940732,1.0005245212267295
2100,2.214985388389594,0.9992682124947497
2110,2.212997306902432,1.0034689157753864
2120,2.224986720194186,1.0052959574274027
2130,2.229864228043832,1.0009527539900869
2140,2.2266953366455056,0.9990004869659166
2150,2.2301925783654784,0.9998527578485278
2160,2.1930904642073905,0.9963358457688747
2170,2.214991463869902,0.9991485463718388
2180,2.2639177261501975,1.0002882424371289
2190,2.2094593560579616,0.9923094744151291
2200,2.211109896105013,1.002650861200951
2210,2.2549820552220337,1.0031386828822144
2220,2.2433367578551033,0.997643857105001
2230,2.222347758135212,0.998195255453335
2240,2.2389359155242876,1.0002083025160424
2250,2.264520965229184,1.003123163688929
2260,2.2516879401265375,0.9964565134197217
2270,2.2347112680606482,1.0005490947943705
2280,2.2395796593428834,1.0039825675221306
2290,2.2711412010752614,0.9945328287287964
2300,2.244520900615352,1.0011170907121332
